"","seqnames","start","end","width","strand","fb_t_id","score","nr_ctss","dominant_ctss","tpm.dominant_ctss","q_0.1","q_0.9","interquantile_width","fb_g_id","gene_name","new_start","cage_sig","TPM","cluster"
"1165","chr3R",24290195,24290195,1,"+","FBtr0084602",3.58906719418668,2,24290195,2.0722552551268,1,4,4,"FBgn0263398","Uck",121450975,176.22573941946,36.8697125,"4"
"1166","chr3R",24944928,24944928,1,"-","FBtr0084799",2.76192120333944,2,24944928,1.95108032741133,1,4,4,"FBgn0029157","ssh",49889856,107.927305161953,21.0688305,"4"
"1167","chr3R",28635097,28635097,1,"-","FBtr0085319",3.99906373680003,2,28635097,2.55891752960198,1,4,4,"FBgn0039590","CG10011",28635097,42.7851537764072,13.1207515,"4"
"1168","chr3R",30423950,30423950,1,"+","FBtr0085625",1.8298761719722,2,30423950,1.00197275507798,1,4,4,"FBgn0039765","mRpS18C",30423950,25.6447902619839,59.2275465,"4"
"1169","chr3R",31213470,31213470,1,"+","FBtr0085757",5.42805267392847,2,31213470,2.74046346283696,1,4,4,"FBgn0039828","CG1542",31213473,50.062138646841,152.333071,"4"
"1170","chr3R",31985765,31985765,1,"-","FBtr0085879",3.37048172019223,2,31985765,1.81752167342473,1,4,4,"FBgn0011224","heph",447800710,548.666996538639,3.5440305,"4"
"1171","chr2R",6749257,6749257,1,"+","FBtr0086127",14.523981344063,3,6749257,11.9400250547899,1,4,4,"FBgn0027066","Eb1",20247756,467.787271499634,314.125215,"4"
"1172","chr2R",15532224,15532224,1,"-","FBtr0087357",6.1187514463641,2,15532224,4.69701663759679,1,4,4,"FBgn0019968","Khc-73",77661160,348.506115972996,3.8363805,"4"
"1173","chr2R",14216572,14216572,1,"-","FBtr0087575",15.2894654438024,3,14216572,11.7671459454708,13,16,4,"FBgn0033912","RpS23",28433144,361.920318603516,68.381469,"4"
"1174","chr2R",12335341,12335341,1,"+","FBtr0087899",2.11599285825253,2,12335341,1.09787360998557,1,4,4,"FBgn0033715","CG8490",24670676,64.6161034107208,52.377973,"4"
"1175","chr2R",10048616,10048616,1,"-","FBtr0088434",2.64807913159612,2,10048616,1.82443258728985,1,4,4,"FBgn0033476","oys",30145848,120.464757978916,132.673052,"4"
"1176","chr2R",7962472,7962472,1,"+","FBtr0088857",2.3152089746269,2,7962472,1.2530289450557,1,4,4,"FBgn0027548","nito",23887416,83.9044927060604,18.5354735,"4"
"1177","chr2R",7590251,7590251,1,"+","FBtr0088911",2.4739348432159,2,7590251,1.39585255156696,1,4,4,"FBgn0261385","scra",22770753,91.6198486983776,70.6133945,"4"
"1178","chr2R",7674371,7674371,1,"-","FBtr0088942",2.23799919469926,2,7674371,1.41435265039299,1,4,4,"FBgn0033208","mRpL52",7674371,24.1543237566948,77.933931,"4"
"1179","chr2R",7061716,7061716,1,"-","FBtr0089061",3.04564193089271,2,7061716,1.64238162513507,1,4,4,"FBgn0027558","Pgant3",7061716,26.5215353369713,38.6913995,"4"
"1180","chr3R",17679299,17679299,1,"-","FBtr0089415",4.12399025631701,2,17679299,3.3088749359151,1,4,4,"FBgn0038535","alt",17679299,38.7082903981209,11.118982,"4"
"1181","chr3R",19861310,19861310,1,"-","FBtr0113248",3.23028922356613,2,19861310,2.30598425743446,1,4,4,"FBgn0261984","Ire1",19861310,32.0011905729771,57.4155125,"4"
"1182","chr3R",18758874,18758874,1,"-","FBtr0273382",2.23335965131165,2,18758874,1.27205850609046,1,4,4,"FBgn0038651","Epg5",37517754,19.2883893251419,27.41786,"4"
"1183","chr3R",15196611,15196611,1,"+","FBtr0301101",3.34789706339189,2,15196611,2.23425795913303,1,4,4,"FBgn0260659","CG42542",30393222,63.125636100769,35.693041,"4"
"1184","chr2L",19587235,19587235,1,"+","FBtr0331241",6.27384235791234,2,19587235,5.10159504129336,1,4,4,"FBgn0000464","Lar",19587235,56.3308641910553,4.1788835,"4"
"1185","chr2R",9865595,9865595,1,"-","FBtr0472693",4.12908030350674,2,9865595,2.27019582710106,1,4,4,"FBgn0285962","CG46338",9865595,35.9465435445309,23.321268,"4"
"1186","chrX",5420863,5420863,1,"-","FBtr0070794",3.61814757642466,2,5420863,2.71872458751178,1,5,5,"FBgn0263987","spoon",5420863,47.2127157449722,43.2895215,"4"
"1187","chrX",7291275,7291275,1,"-","FBtr0071066",14.6834210802082,4,7291275,5.51851691085465,1,5,5,"FBgn0025549","unc-119",14582550,285.029787361622,41.218922,"4"
"1188","chrX",10460774,10460774,1,"+","FBtr0071449",2.98484885055856,2,10460774,1.97479433887228,1,5,5,"FBgn0083167","Neb-cGP",20921548,118.798942744732,420.003146,"4"
"1189","chr2R",22637787,22637787,1,"+","FBtr0071860",2.89451357618509,2,22637787,1.89658814740877,1,5,5,"FBgn0026261","bonsai",22637787,25.7763024270535,81.5814805,"4"
"1190","chrX",16391427,16391427,1,"-","FBtr0074305",1.7273264058071,2,16391427,0.899422988912877,1,5,5,"FBgn0010416","TH1",32782854,42.6098053455353,10.9620215,"4"
"1191","chrX",18788167,18788167,1,"-","FBtr0074660",4.68057806062066,2,18788167,2.84234429945306,1,5,5,"FBgn0030959","CG6961",18788167,44.9331786632538,25.7757245,"4"
"1192","chrX",19598053,19598053,1,"+","FBtr0074731",8.81083870010645,3,19598053,6.01065618252773,1,5,5,"FBgn0285947","RpS10b",58794159,215.810767829418,3175.8089865,"4"
"1193","chr3L",16800189,16800189,1,"-","FBtr0075341",5.38860063009742,2,16800189,4.58632654621738,1,5,5,"FBgn0036663","CG9674",100801134,313.787022650242,11.4160625,"4"
"1194","chr3L",9511527,9511527,1,"-","FBtr0076423",6.02355583625731,2,9511527,3.37658553987812,1,5,5,"FBgn0010408","RpS9",19023054,124.234759867191,2091.8198555,"4"
"1195","chr2L",4974005,4974005,1,"+","FBtr0078996",2.03109274710533,2,4974005,1.20318933021111,1,5,5,"FBgn0031660","mRpL28",9948010,60.9337754249573,62.0609085,"4"
"1196","chr2L",6489124,6489124,1,"+","FBtr0079261",5.54977444131078,3,6489124,2.79306998235815,1,5,5,"FBgn0027496","epsilonCOP",6489124,61.6351706385612,93.683489,"4"
"1197","chr3R",9515904,9515904,1,"-","FBtr0082121",4.08246252302151,2,9515904,3.20810443471865,1,5,5,"FBgn0014023","mRpL47",9515904,33.2724724411964,71.7174995,"4"
"1198","chr3R",10868738,10868738,1,"+","FBtr0082288",2.39845677572208,2,10868738,1.23009228562021,1,5,5,"FBgn0037848","Tsp86D",32606226,90.4800803661346,14.889469,"4"
"1199","chr3R",10868615,10868615,1,"-","FBtr0082291",1.96274450526709,2,10868615,1.03018488891822,1,5,5,"FBgn0267376","SelR",54343220,166.800729483366,21.584667,"4"
"1200","chr3R",11216283,11216283,1,"-","FBtr0082369",5.81311740213965,2,11216283,4.78293251322143,1,5,5,"FBgn0086472","RpS25",22432566,105.034044027328,3.5723315,"4"
"1201","chr3R",20850597,20850597,1,"+","FBtr0083969",6.44679944146451,2,20850597,5.64452535758447,1,5,5,"FBgn0038834","RpS30",62551892,131.073373258114,4663.0380735,"4"
"1202","chr3R",23819232,23819232,1,"-","FBtr0084529",14.7851980629053,3,23819232,11.169521261419,1,5,5,"FBgn0053111,FBgn0260634","CG33111,eIF4G2",119096185,718.054103851318,6.474825,"4"
"1203","chr3R",27264032,27264032,1,"-","FBtr0085178",1.96637347939185,2,27264032,1.12149977854536,1,5,5,"FBgn0010328","woc",109056128,145.36431491375,53.734132,"4"
"1204","chr3R",31725015,31725015,1,"+","FBtr0085827",5.86019215144037,2,31725015,3.16636828459645,1,5,5,"FBgn0003870","ttk",63450030,110.732885539532,2.218768,"4"
"1205","chr2R",19442359,19442359,1,"+","FBtr0086533",22.6405243110263,6,19442359,12.649979369073,1,5,5,"FBgn0013325","RpL11",38884718,417.593616068363,2503.85311,"4"
"1206","chr2R",18440961,18440961,1,"+","FBtr0086693",3.32869932149693,2,18440961,2.12550999128582,1,5,5,"FBgn0261477","slim",36881992,242.858350336552,60.8651245,"4"
"1207","chr2R",18141339,18141339,1,"+","FBtr0086740",5.27785124368613,3,18141339,2.20802536701503,1,5,5,"FBgn0265297","pAbp",18141384,152.290599763393,669.8137955,"4"
"1208","chr2R",8237856,8237856,1,"+","FBtr0088793",5.30852312435699,2,8237856,4.42578925911892,1,5,5,"FBgn0013726","pnut",8237915,96.5734576582909,205.0121365,"4"
"1209","chr2R",7939102,7939102,1,"-","FBtr0088882",1.76917866697817,2,7939102,0.92430496613167,1,5,5,"FBgn0033235","CG8728",7939102,28.5380489826202,122.136275,"4"
"1210","chr2R",10535027,10535027,1,"-","FBtr0089344",3.64268242083082,2,10535027,2.48598691867085,1,5,5,"FBgn0283521","lola",115885297,392.03651112318,7.970594,"4"
"1211","chr2L",1911744,1911744,1,"+","FBtr0113011",6.55595953950069,2,1911744,5.7110858386542,1,5,5,"FBgn0031374","Wdr62",5735232,199.897853851318,3.3304495,"4"
"1212","chr2L",12504832,12504832,1,"-","FBtr0300522",2.52698048090169,2,12504832,1.42910687091613,1,5,5,"FBgn0259176","bun",25009664,60.3200529813766,5.889048,"4"
"1213","chr3L",8546674,8546674,1,"+","FBtr0305212",5.35555555466357,2,8546674,3.30001627275755,1,5,5,"FBgn0260442","rhea",25640022,137.166746556759,3.8634585,"4"
"1214","chrX",16332019,16332019,1,"-","FBtr0333302",2.78020988306425,2,16332019,1.786336114774,1,5,5,"FBgn0030743","CG9921",16332019,33.9300298690796,59.815577,"4"
"1215","chrX",6687415,6687415,1,"-","FBtr0339490",2.90401742828547,2,6687415,1.62816203971927,1,5,5,"FBgn0265362","CG44303",6687415,38.5329411625862,212.9018515,"4"
"1216","chrX",2293411,2293411,1,"-","FBtr0070408",2.60467588757613,2,2293411,1.31366261427283,1,6,6,"FBgn0023526","CG2865",4586812,37.6123588085175,49.79582,"4"
"1217","chrX",3719621,3719621,1,"-","FBtr0070582",14.3466051340319,4,3719621,10.4283604864389,11,16,6,"FBgn0015286","Rala",11158863,445.035743504763,46.884808,"4"
"1218","chrX",6267194,6267194,1,"-","FBtr0070937",2.55929998211591,2,6267194,1.70597484946603,1,6,6,"FBgn0040918","schlank",12534388,108.804050266743,32.1705095,"4"
"1219","chrX",6654738,6654738,1,"+","FBtr0070950",3.96029917322995,2,6654738,2.71872458751178,1,6,6,"FBgn0028360","Cdc7",13309367,125.418366670609,53.5452555,"4"
"1220","chrX",8901718,8901718,1,"+","FBtr0071255",3.0664962580719,2,8901718,1.73403763474823,1,6,6,"FBgn0030067","Rbm13",17803436,83.2907719612122,142.1317265,"4"
"1221","chr2R",21658084,21658084,1,"+","FBtr0071663",1.82785769984686,2,21658084,0.928434710933986,1,6,6,"FBgn0034645","ND-B12",108290474,85.0442614555359,2.1671305,"4"
"1222","chr2R",22375097,22375097,1,"+","FBtr0071820",1.79770105646416,2,22375097,0.961301145221197,1,6,6,"FBgn0034722","Rtf1",44750194,30.3353753089905,42.8836645,"4"
"1223","chr3L",264370,264370,1,"-","FBtr0072519",9.23307860714417,2,264370,7.5978026981258,1,6,6,"FBgn0035121","Tudor-SN",528740,203.31715464592,205.418831,"4"
"1224","chr3L",1307560,1307560,1,"+","FBtr0072669",2.54845663204022,2,1307560,1.39955772135561,1,6,6,"FBgn0035205","Ctr9",1307560,31.8258423805237,75.318158,"4"
"1225","chr3L",4313542,4313542,1,"+","FBtr0073286",3.84015891682466,2,4313542,2.37068268003536,1,6,6,"FBgn0052251","Claspin",8627128,245.050216913223,88.5617045,"4"
"1226","chrX",16448679,16448679,1,"+","FBtr0074279",6.02345473733119,2,16448679,3.62380978528388,1,6,6,"FBgn0262734","eIF4H1",65794716,328.077967405319,215.81665,"4"
"1227","chr3L",13929417,13929417,1,"+","FBtr0075756",2.58197974935502,2,13929417,1.30612436078882,1,6,6,"FBgn0001108","DCTN1-p150",13929417,25.0310688018799,39.017681,"4"
"1228","chr3L",14051240,14051240,1,"+","FBtr0075774",5.26022867507928,3,14051240,3.3912577173118,1,6,6,"FBgn0036405","CG6833",28102480,120.640108883381,42.8384285,"4"
"1229","chr3L",12734951,12734951,1,"+","FBtr0075913",2.4531360239159,2,12734951,1.45116326883792,1,6,6,"FBgn0014007","Ptp69D",25469902,61.2844731807709,19.702232,"4"
"1230","chr3L",11682040,11682040,1,"+","FBtr0076108",10.5211411856699,4,11682040,6.20652433089416,5,10,6,"FBgn0015828","TfIIEalpha",11682040,106.436839550734,120.6381315,"4"
"1231","chr3R",4813361,4813361,1,"+","FBtr0078870",4.15664582909383,2,4813361,3.13047865875902,1,6,6,"FBgn0037279","CG1129",9626672,139.753146529198,52.9214035,"4"
"1232","chr2L",8042854,8042854,1,"-","FBtr0079546",14.6740397681827,5,8042854,5.0884240472492,1,6,6,"FBgn0031980","RpL36A",16085708,217.52042555809,4540.783993,"4"
"1233","chr2L",8159840,8159840,1,"+","FBtr0079581",3.84235776278422,2,8159840,2.55891752960198,1,6,6,"FBgn0261064","Rbsn-5",8159840,30.9929347038269,38.739493,"4"
"1234","chr2L",12046114,12046114,1,"-","FBtr0080306",9.69963045555485,2,12046114,8.16833229567841,1,6,6,"FBgn0032400","CG6770",12046114,92.3212484121323,164.6573905,"4"
"1235","chr2L",17384725,17384725,1,"+","FBtr0080975",11.7017641936944,3,17384725,8.68278798701273,2,7,6,"FBgn0020503","CLIP-190",104308986,228.129033565521,11.120114,"4"
"1236","chr3R",9986050,9986050,1,"-","FBtr0082150",2.16117553648336,2,9986050,1.2910132733033,1,6,6,"FBgn0037770","Art4",19972100,45.5030641555786,3.1368595,"4"
"1237","chr3R",23733261,23733261,1,"+","FBtr0084450",2.89937830068572,2,23733261,1.95447267981684,1,6,6,"FBgn0263782","Hmgcr",23733261,31.2121208310127,11.053694,"4"
"1238","chr3R",23986657,23986657,1,"+","FBtr0084501",3.81674778768058,2,23986657,2.98884437078636,1,6,6,"FBgn0039136","CG5902",71959971,97.1871777176857,67.2128605,"4"
"1239","chr3R",23891040,23891040,1,"-","FBtr0084526",4.49123409849546,2,23891040,3.22297546640613,1,6,6,"FBgn0013347","TfIIA-S",23891040,52.2978355884552,299.114131,"4"
"1240","chr3R",28696242,28696242,1,"+","FBtr0085310",19.1183889616489,5,28696242,11.5150600835209,10,15,6,"FBgn0027655","htt",57392484,328.428665459156,15.030442,"4"
"1241","chr3R",31743489,31743489,1,"+","FBtr0085836",3.56816991541677,3,31743489,1.69894016522878,1,6,6,"FBgn0039869","CG1890",31743487,51.508766412735,381.3260815,"4"
"1242","chr2R",16178837,16178837,1,"+","FBtr0087236",4.41772928336584,2,16178837,3.37952131859157,1,6,6,"FBgn0015754","Lis-1",32357674,94.5131075382233,26.874937,"4"
"1243","chr2R",11371110,11371110,1,"-","FBtr0088153",3.85348857114406,2,11371110,2.77144039793692,1,6,6,"FBgn0021795","Tapdelta",22742295,69.9204107224941,298.753503,"4"
"1244","chr2R",10117696,10117696,1,"+","FBtr0088423",5.96002758987677,2,10117696,4.65390322908795,1,6,6,"FBgn0033486","dmpd",20235392,104.244977176189,11.344508,"4"
"1245","chr2R",9587199,9587199,1,"+","FBtr0088525",11.0041273015773,4,9587199,7.17023029695743,1,6,6,"FBgn0285949","RpL31",28761597,279.856986254454,2538.0465705,"4"
"1246","chr3R",30208942,30208942,1,"-","FBtr0089422",21.5531825695566,5,30208942,10.5415966565722,1,6,6,"FBgn0039757","RpS7",90626826,531.701976120472,4748.833681,"4"
"1247","chr2L",7885561,7885561,1,"+","FBtr0110879",2.23061268456747,2,7885561,1.37728755191759,1,6,6,"FBgn0083968","CG34132",7885552,25.0310686826706,130.708049,"4"
"1248","chr3R",23923035,23923035,1,"-","FBtr0112888",2.91328189492335,2,23923035,1.74103457830437,1,6,6,"FBgn0016754","sba",167461245,179.513531625271,3.75315,"4"
"1249","chr2R",15308997,15308997,1,"-","FBtr0339079",3.53241834949174,2,15308997,2.53044559441376,1,6,6,"FBgn0265194","Trpm",30617994,54.7965604066849,6.1807135,"4"
"1250","chr3L",21554928,21554928,1,"-","FBtr0346817",1.68125671439768,2,21554928,0.849102190167385,1,6,6,"FBgn0037098","Wnk",86219840,159.918280243874,24.7797065,"4"
"1251","chr2R",24086649,24086649,1,"+","FBtr0072249",2.83241798413427,2,24086649,1.55656259556807,1,7,7,"FBgn0086129","snama",48173298,112.574053347111,43.7180495,"4"
"1252","chr3L",2587463,2587463,1,"+","FBtr0072924",4.38370492503996,4,2587463,1.3249486651632,1,7,7,"FBgn0261602","RpL8",5174926,78.8193724751472,2997.854525,"4"
"1253","chr3L",2586540,2586540,1,"-","FBtr0072956",28.3909635424944,7,2586540,13.2063420764074,11,17,7,"FBgn0010909","msn",20692170,2162.09695708752,82.973446,"4"
"1254","chr3L",4406056,4406056,1,"-","FBtr0073335",8.94019242274551,4,4406056,4.65390322908795,1,7,7,"FBgn0035541","CG15019",8812112,169.124103784561,321.393904,"4"
"1255","chrX",10772549,10772549,1,"+","FBtr0073376",8.03449784879684,3,10772549,6.21902399794284,1,7,7,"FBgn0030234","CG15211",43090196,298.970035791397,42.2155725,"4"
"1256","chrX",11325291,11325291,1,"-","FBtr0073460",2.05882161068445,2,11325291,1.22242169944149,1,7,7,"FBgn0001491","l(1)10Bb",11325285,38.2699177265167,112.913025,"4"
"1257","chrX",11369681,11369681,1,"+","FBtr0073483",3.7713483482906,2,11369681,2.87608992957416,1,7,7,"FBgn0001624","dlg1",79587767,298.575497120619,14.9827965,"4"
"1258","chrX",11709917,11709917,1,"-","FBtr0073620",3.76566888154533,2,11709917,2.04214065395039,1,7,7,"FBgn0030327","FucT6",11709911,34.9821245372295,25.07268,"4"
"1259","chrX",16361608,16361608,1,"+","FBtr0074232",9.24181143016439,3,16361608,4.96417191795094,1,7,7,"FBgn0004227","nonA",65446432,404.354780077934,8.0007265,"4"
"1260","chr3L",20302424,20302424,1,"+","FBtr0074837",2.14672666557316,2,20302424,1.22242169944149,1,7,7,"FBgn0036967","SCCRO4",40604884,109.417770504951,75.626246,"4"
"1261","chr3L",16411785,16411785,1,"-","FBtr0075412",6.39450156799094,3,16411785,2.96152233839276,1,7,7,"FBgn0014163","fax",32823570,109.373932600021,42.1154175,"4"
"1262","chr3L",15563028,15563028,1,"-","FBtr0075596",4.36446523817316,2,15563028,2.49871064794043,1,7,7,"FBgn0036509","CG7739",15563028,55.2349335551262,60.0808805,"4"
"1263","chr3L",13041809,13041809,1,"+","FBtr0075884",6.60395341493824,3,13041809,3.06138428112447,1,7,7,"FBgn0011284","RpS4",39125427,195.952494800091,3476.2637005,"4"
"1264","chr3L",9864658,9864658,1,"+","FBtr0076339",2.86368001900905,2,9864658,1.86575459023273,1,7,7,"FBgn0027567","CG8108",19729316,73.1205294132233,135.842154,"4"
"1265","chr3L",6969026,6969026,1,"-","FBtr0076936",2.24183588499713,2,6969026,1.35492199126404,1,7,7,"FBgn0035725","Mis12",6969026,23.5406024158001,56.7317485,"4"
"1266","chr3R",4197291,4197291,1,"+","FBtr0078964",4.74906241120256,3,4197291,1.95108032741133,1,7,7,"FBgn0037215","beta-Man",20986455,271.659427523613,27.0425365,"4"
"1267","chr2L",10303902,10303902,1,"-","FBtr0080065",1.86880791521781,2,10303902,0.973549496501373,1,7,7,"FBgn0005322","nmd",30911772,163.732122123241,64.224633,"4"
"1268","chr2L",13000631,13000631,1,"-","FBtr0080430",3.63441185883244,2,13000631,2.28322690317389,1,7,7,"FBgn0032465","Yip1d1",13000631,41.2070131897926,87.2111,"4"
"1269","chr3R",8264373,8264373,1,"-","FBtr0081867",1.90069390790412,2,8264373,1.02214529844738,1,7,7,"FBgn0010173","RpA-70",8264448,74.3918101489544,505.7876505,"4"
"1270","chr3R",8992945,8992945,1,"-","FBtr0082012",2.04302686659069,2,8992945,1.16447825713396,1,7,7,"FBgn0260243","E(var)3-9",8992945,25.6009532213211,57.369933,"4"
"1271","chr3R",8984261,8984261,1,"-","FBtr0082013",2.18170929348202,2,8984261,1.29479539974893,1,7,7,"FBgn0037647","RagA-B",8984293,74.7863459587097,48.1311205,"4"
"1272","chr3R",9778105,9778105,1,"+","FBtr0082136",39.8070832672164,5,9778105,25.3244667289864,1,7,7,"FBgn0261599","RpS29",19556210,930.57711994648,6082.8119645,"4"
"1273","chr3R",10001295,10001295,1,"-","FBtr0082215",3.08316936402069,3,10001295,1.26445575286081,1,7,7,"FBgn0037773","CG5359",30003885,74.3041348457336,8.3596355,"4"
"1274","chr3R",21273815,21273815,1,"-","FBtr0084102",5.06118684306369,3,21273815,3.11849135411819,1,7,7,"FBgn0038877","CG3308",21273815,40.8124775290489,45.9625135,"4"
"1275","chr3R",27937851,27937851,1,"-","FBtr0085267",2.58937235943373,2,27937851,1.70245846570065,1,7,7,"FBgn0039559","NSD",55875702,84.3428663611412,51.294513,"4"
"1276","chr3R",30563202,30563202,1,"+","FBtr0085662",3.07108580726428,2,30563202,1.8794748576143,1,7,7,"FBgn0082582","tmod",30563202,53.1307442188263,115.119132,"4"
"1277","chr2R",20263988,20263988,1,"+","FBtr0086273",11.6117628495985,4,20263988,6.57378726638542,1,7,7,"FBgn0010411","RpS18",40527976,222.780891954899,1123.3714925,"4"
"1278","chr2R",16210393,16210393,1,"-","FBtr0087194",8.01451804152434,2,16210393,7.14855694655252,1,7,7,"FBgn0034091","mrj",48631179,203.317156970501,14.12551,"4"
"1279","chr2R",12518899,12518899,1,"-","FBtr0087941",1.72760756608456,2,12518899,0.882733865238069,1,7,7,"FBgn0033751","CG8818",12518899,32.7902618944645,91.2516385,"4"
"1280","chr3R",15290946,15290946,1,"+","FBtr0089960",3.29913668063975,2,15290946,2.01190845847642,1,7,7,"FBgn0003721","Tm1",45872838,102.096950262785,470.9015715,"4"
"1281","chr2L",22579186,22579186,1,"+","FBtr0111252",5.11251071906587,2,22579186,3.56315542670697,1,7,7,"FBgn0040011","Slmap",22579186,109.593121230602,41.489947,"4"
"1282","chr3L",16970013,16970013,1,"+","FBtr0302651",3.2208166936341,2,16970013,2.13876852042696,1,7,7,"FBgn0261547","Exn",16970013,26.5215345621109,18.002953,"4"
"1283","chrX",9687088,9687088,1,"-","FBtr0302723",4.63039658593596,2,9687088,3.612277337669,1,7,7,"FBgn0261617","nej",9687088,69.3066892921925,20.0040685,"4"
"1284","chrX",6255463,6255463,1,"-","FBtr0303341",3.11563143103575,2,6255463,2.04549247938525,1,7,7,"FBgn0023458","Rbcn-3A",6255463,35.6835198998451,26.3505395,"4"
"1285","chr3L",3148658,3148658,1,"+","FBtr0307301",13.0006632996349,5,3148658,6.65738834507725,3,9,7,"FBgn0263108","BtbVII",18891948,800.424312770367,10.6738225,"4"
"1286","chr2R",16336793,16336793,1,"+","FBtr0340059",2.04703560381614,2,16336793,1.09392292199069,1,7,7,"FBgn0010611","Hmgs",16336821,72.4191340208054,189.283421,"4"
"1287","chrX",629407,629407,1,"-","FBtr0070155",11.4824649518293,4,629407,5.21711721709098,1,8,8,"FBgn0002579","RpL36",2517628,345.832043230534,3169.044697,"4"
"1288","chrX",4540919,4540919,1,"+","FBtr0070675",3.07129964374236,2,4540919,1.76894871313221,1,8,8,"FBgn0029709","CHOp24",9081838,292.569786548615,123.860752,"4"
