submitted_id	current_id	converted_id	current_symbol
FBgn0038361	FBgn0038361	FBgn0038361	CG9589
FBgn0034623	FBgn0034623	FBgn0034623	CG9822
FBgn0036528	FBgn0036528	FBgn0036528	CG7579
FBgn0000256	FBgn0000256	FBgn0000256	capu
FBgn0036820	FBgn0036820	FBgn0036820	CG6852
FBgn0039525	FBgn0039525	FBgn0039525	CG5646
FBgn0032256	FBgn0032256	FBgn0032256	RluA-2
FBgn0023542	FBgn0023542	FBgn0023542	Nmd3
FBgn0260468	FBgn0260468	FBgn0260468	CG7950
FBgn0039010	FBgn0039010	FBgn0039010	CG4907
FBgn0039852	FBgn0039852	FBgn0039852	nyo
FBgn0026252	FBgn0026252	FBgn0026252	msk
FBgn0025682	FBgn0025682	FBgn0025682	scf
FBgn0028401	FBgn0266720	FBgn0266720	Snap24
FBgn0033209	FBgn0033209	FBgn0033209	CG12107
FBgn0050217	FBgn0263031	FBgn0263031	CG43326
FBgn0050217	FBgn0263030	FBgn0263030	CG43325
FBgn0030744	FBgn0030744	FBgn0030744	CG9992
FBgn0031361	FBgn0031361	FBgn0031361	CG17652
FBgn0033663	FBgn0033663	FBgn0033663	ERp60
FBgn0028396	FBgn0028396	FBgn0028396	TotA
FBgn0033221	FBgn0033221	FBgn0033221	CG12825
FBgn0004463	FBgn0004463	FBgn0004463	RpIII128
FBgn0036762	FBgn0036762	FBgn0036762	CG7430
FBgn0001085	FBgn0001085	FBgn0001085	fz
FBgn0030799	FBgn0030799	FBgn0030799	CG4872
FBgn0032230	FBgn0032230	FBgn0032230	lft
FBgn0030510	FBgn0030510	FBgn0030510	CG12177
FBgn0032475	FBgn0032475	FBgn0032475	Sfmbt
FBgn0052423	FBgn0052423	FBgn0052423	shep
FBgn0024332	FBgn0024332	FBgn0024332	Mcm3
FBgn0050158	FBgn0050158	FBgn0050158	CG30158
FBgn0003390	FBgn0003390	FBgn0003390	shf
FBgn0037819	FBgn0037819	FBgn0037819	CG14688
FBgn0028475	FBgn0028475	FBgn0028475	Hrd3
FBgn0005386	FBgn0005386	FBgn0005386	ash1
FBgn0035815	FBgn0035815	FBgn0035815	Snmp2
FBgn0037572	FBgn0037572	FBgn0037572	CG11698
FBgn0010316	FBgn0010316	FBgn0010316	dap
FBgn0004569	FBgn0004569	FBgn0004569	aos
FBgn0259745	FBgn0259745	FBgn0259745	wech
FBgn0039641	FBgn0039641	FBgn0039641	CG14511
FBgn0033400	FBgn0033400	FBgn0033400	CG2063
FBgn0051902	FBgn0051902	FBgn0051902	Spn28Da
FBgn0037386	FBgn0037386	FBgn0037386	CG1208
FBgn0039760	FBgn0039760	FBgn0039760	CG9682
FBgn0011577	FBgn0263930	FBgn0263930	dally
FBgn0085481	FBgn0085481	FBgn0085481	CG34452
FBgn0037920	FBgn0037920	FBgn0037920	CG14710
FBgn0030222	FBgn0030222	FBgn0030222	CG9806
FBgn0033020	FBgn0033020	FBgn0033020	COX4L
FBgn0039755	FBgn0039755	FBgn0039755	CG15531
FBgn0031463	FBgn0031463	FBgn0031463	G6P
FBgn0028919	FBgn0028919	FBgn0028919	CG16865
FBgn0050259	FBgn0050259	FBgn0050259	CG30259
FBgn0028274	FBgn0266284	FBgn0266284	Ns3
FBgn0040382	FBgn0040382	FBgn0040382	CG5273
FBgn0034035	FBgn0034035	FBgn0034035	CG8207
FBgn0011260	FBgn0011260	FBgn0011260	Sema-2a
FBgn0052228	FBgn0052228	FBgn0052228	CG32228
FBgn0038576	FBgn0038576	FBgn0038576	Arp5
FBgn0031694	FBgn0031694	FBgn0031694	Cyp4ac2
FBgn0038107	FBgn0038107	FBgn0038107	CG17327
FBgn0015336	FBgn0015336	FBgn0015336	CG15865
FBgn0034994	FBgn0034994	FBgn0034994	Ir60a
FBgn0036000	FBgn0036000	FBgn0036000	CG3434
FBgn0000358	FBgn0000358	FBgn0000358	Cp19
FBgn0053673	FBgn0053673	FBgn0053673	CG33673
FBgn0014366	FBgn0014366	FBgn0014366	noi
FBgn0032100	FBgn0032100	FBgn0032100	CG13108
FBgn0051998	FBgn0051998	FBgn0051998	CG31998
FBgn0039896	FBgn0039896	FBgn0039896	yellow-h
FBgn0038438	FBgn0038438	FBgn0038438	Der-2
FBgn0030912	FBgn0030912	FBgn0030912	CG6023
FBgn0036492	FBgn0036492	FBgn0036492	Best3
FBgn0024291	FBgn0024291	FBgn0024291	Sirt1
FBgn0053969	FBgn0053969	FBgn0053969	CG33969
FBgn0036379	FBgn0264001	FBgn0264001	bru3
FBgn0039380	FBgn0039380	FBgn0039380	CG5890
FBgn0039060	FBgn0265042	FBgn0265042	Irk1
FBgn0042119	FBgn0042119	FBgn0042119	Cpr65Au
FBgn0025777	FBgn0025777	FBgn0025777	homer
FBgn0011737	FBgn0011737	FBgn0011737	Wee1
FBgn0037166	FBgn0037166	FBgn0037166	CG11426
FBgn0024509	FBgn0024509	FBgn0024509	Sec13
FBgn0038755	FBgn0038755	FBgn0038755	Hs6st
FBgn0030577	FBgn0030577	FBgn0030577	CG5334
FBgn0051463	FBgn0051463	FBgn0051463	CG31463
FBgn0085353	FBgn0085353	FBgn0085353	CG34324
FBgn0037652	FBgn0037652	FBgn0037652	CG11980
FBgn0037659	FBgn0037659	FBgn0037659	Kdm2
FBgn0260479	FBgn0260479	FBgn0260479	CG31904
FBgn0031912	FBgn0283658	FBgn0283658	muc
FBgn0040106	FBgn0040106	FBgn0040106	lectin-21Cb
FBgn0031703	FBgn0031703	FBgn0031703	CG12512
FBgn0036652	FBgn0036652	FBgn0036652	CG13032
FBgn0034471	FBgn0034471	FBgn0034471	Obp56e
FBgn0259229	FBgn0259229	FBgn0259229	CG42329
FBgn0034796	FBgn0034796	FBgn0034796	CG3700
FBgn0042175	FBgn0042175	FBgn0042175	CG18858
FBgn0029706	FBgn0029706	FBgn0029706	CG3626
FBgn0037245	FBgn0263594	FBgn0263594	lost
FBgn0040509	FBgn0040509	FBgn0040509	ACXB
FBgn0261608	FBgn0261608	FBgn0261608	RpL37A
FBgn0037005	FBgn0037005	FBgn0037005	CG5078
FBgn0035063	FBgn0035063	FBgn0035063	CG3594
FBgn0040071	FBgn0040071	FBgn0040071	tara
FBgn0029771	FBgn0029771	FBgn0029771	CG12730
FBgn0022787	FBgn0022787	FBgn0022787	Hel89B
FBgn0035657	FBgn0035657	FBgn0035657	alphaKap4
FBgn0032868	FBgn0032868	FBgn0032868	CG17472
FBgn0030758	FBgn0267912	FBgn0267912	CanA-14F
FBgn0036549	FBgn0036549	FBgn0036549	CG10516
FBgn0015574	FBgn0015574	FBgn0015574	alpha-Est6
FBgn0036101	FBgn0036101	FBgn0036101	NijA
FBgn0037230	FBgn0037230	FBgn0037230	CG9780
FBgn0029092	FBgn0029092	FBgn0029092	ced-6
FBgn0031683	FBgn0031683	FBgn0031683	CG4230
FBgn0036500	FBgn0036500	FBgn0036500	CG7275
FBgn0005672	FBgn0005672	FBgn0005672	spi
FBgn0038548	FBgn0038548	FBgn0038548	CG17806
FBgn0038682	FBgn0038682	FBgn0038682	CG5835
FBgn0014269	FBgn0014269	FBgn0014269	prod
FBgn0001225	FBgn0001225	FBgn0001225	Hsp26
FBgn0031653	FBgn0031653	FBgn0031653	Jon25Biii
FBgn0020379	FBgn0020379	FBgn0020379	Rfx
FBgn0005411	FBgn0005411	FBgn0005411	U2af50
FBgn0038633	FBgn0263974	FBgn0263974	qin
FBgn0054044	FBgn0054044	FBgn0054044	CR34044
FBgn0054035	FBgn0262004	FBgn0262004	CG42822
FBgn0054035	FBgn0262003	FBgn0262003	CG42821
FBgn0038207	FBgn0038207	FBgn0038207	CG14356
FBgn0030624	FBgn0030624	FBgn0030624	CG9106
FBgn0031171	FBgn0031171	FBgn0031171	CG1801
FBgn0050203	FBgn0050203	FBgn0050203	CG30203
FBgn0020280	FBgn0020280	FBgn0020280	laf
FBgn0010228	FBgn0010228	FBgn0010228	HmgZ
FBgn0030979	FBgn0030979	FBgn0030979	CG14190
FBgn0033989	FBgn0033989	FBgn0033989	CG7639
FBgn0052091	FBgn0052091	FBgn0052091	CG32091
FBgn0032048	FBgn0032048	FBgn0032048	Dh31
FBgn0051782	FBgn0263745	FBgn0263745	CR43670
FBgn0051782	FBgn0263746	FBgn0263746	CR43671
FBgn0051782	FBgn0263744	FBgn0263744	CR43669
FBgn0000078	FBgn0000078	FBgn0000078	Amy-d
FBgn0002842	FBgn0002842	FBgn0002842	sa
FBgn0034403	FBgn0034403	FBgn0034403	CG18190
FBgn0045827	FBgn0045827	FBgn0045827	CG13245
FBgn0036447	FBgn0036447	FBgn0036447	CG17173
FBgn0028986	FBgn0028986	FBgn0028986	Spn38F
FBgn0039073	FBgn0039073	FBgn0039073	CG4408
FBgn0025627	FBgn0025627	FBgn0025627	CG4194
FBgn0037669	FBgn0037669	FBgn0037669	Ibf2
FBgn0261277	FBgn0261277	FBgn0261277	rtv
FBgn0028969	FBgn0028969	FBgn0028969	deltaCOP
FBgn0004797	FBgn0004797	FBgn0004797	mdy
FBgn0032797	FBgn0032797	FBgn0032797	Hasp
FBgn0051288	FBgn0051288	FBgn0051288	CG31288
FBgn0035022	FBgn0035022	FBgn0035022	CG11413
FBgn0261439	FBgn0261439	FBgn0261439	SdhA
FBgn0039448	FBgn0039448	FBgn0039448	TwdlQ
FBgn0038656	FBgn0038656	FBgn0038656	CG14294
FBgn0030673	FBgn0030673	FBgn0030673	CG15601
FBgn0010452	FBgn0010452	FBgn0010452	trn
FBgn0024846	FBgn0024846	FBgn0024846	p38b
FBgn0034057	FBgn0034057	FBgn0034057	CG8314
FBgn0032652	FBgn0032652	FBgn0032652	CG6870
FBgn0259727	FBgn0259727	FBgn0259727	CG42381
FBgn0035954	FBgn0035954	FBgn0035954	Doc3
FBgn0051371	FBgn0051371	FBgn0051371	CG31371
FBgn0034415	FBgn0034415	FBgn0034415	CG15116
FBgn0041604	FBgn0041604	FBgn0041604	dlp
FBgn0028974	FBgn0028974	FBgn0028974	xmas-2
FBgn0039129	FBgn0039129	FBgn0039129	RpS19b
FBgn0085224	FBgn0085224	FBgn0085224	CG34195
FBgn0038577	FBgn0038577	FBgn0038577	CG12321
FBgn0051423	FBgn0051423	FBgn0051423	Ir94c
FBgn0002909	FBgn0002909	FBgn0002909	mus312
FBgn0040519	FBgn0040519	FBgn0040519	CG15219
FBgn0034432	FBgn0034432	FBgn0034432	CG7461
FBgn0261580	FBgn0261580	FBgn0261580	CG42690
FBgn0052299	FBgn0052299	FBgn0052299	CG32299
FBgn0039807	FBgn0039807	FBgn0039807	CG15546
FBgn0063261	FBgn0063261	FBgn0063261	CG31275
FBgn0038832	FBgn0038832	FBgn0038832	CG15695
FBgn0031464	FBgn0283531	FBgn0283531	Duox
FBgn0010357	FBgn0010357	FBgn0010357	betaTry
FBgn0033010	FBgn0033010	FBgn0033010	Atf6
FBgn0028979	FBgn0028979	FBgn0028979	tio
FBgn0052743	FBgn0263968	FBgn0263968	nonC
FBgn0028980	FBgn0028980	FBgn0028980	tant
FBgn0032462	FBgn0032462	FBgn0032462	CG16800
FBgn0003997	FBgn0003997	FBgn0003997	hid
FBgn0002940	FBgn0002940	FBgn0002940	ninaE
FBgn0036514	FBgn0036514	FBgn0036514	CG12301
FBgn0052686	FBgn0052686	FBgn0052686	CG32686
FBgn0030305	FBgn0030305	FBgn0030305	CG1749
FBgn0031488	FBgn0031488	FBgn0031488	CG17265
FBgn0032402	FBgn0032402	FBgn0032402	CG14945
FBgn0039381	FBgn0039381	FBgn0039381	SppL
FBgn0032196	FBgn0032196	FBgn0032196	CG5708
FBgn0031390	FBgn0031390	FBgn0031390	tho2
FBgn0040823	FBgn0040823	FBgn0040823	dpr6
FBgn0029770	FBgn0029770	FBgn0029770	CG4151
FBgn0053667	FBgn0053667	FBgn0053667	CG33667
FBgn0030976	FBgn0030976	FBgn0030976	CG7378
FBgn0000568	FBgn0000568	FBgn0000568	Eip75B
FBgn0000439	FBgn0000439	FBgn0000439	Dfd
FBgn0021874	FBgn0021874	FBgn0021874	Nle
FBgn0013717	FBgn0013717	FBgn0013717	not
FBgn0030137	FBgn0030137	FBgn0030137	CG15317
FBgn0031632	FBgn0031632	FBgn0031632	CG15628
FBgn0260970	FBgn0260970	FBgn0260970	Ubr3
FBgn0030081	FBgn0030081	FBgn0030081	CG7246
FBgn0002734	FBgn0002734	FBgn0002734	E(spl)mdelta-HLH
FBgn0029176	FBgn0029176	FBgn0029176	Ef1gamma
FBgn0034095	FBgn0034095	FBgn0034095	CG15701
FBgn0030658	FBgn0030658	FBgn0030658	CG7872
FBgn0001112	FBgn0001112	FBgn0001112	Gld
FBgn0052262	FBgn0052262	FBgn0052262	CG32262
FBgn0037291	FBgn0037291	FBgn0037291	CG14662
FBgn0039405	FBgn0039405	FBgn0039405	CG14550
FBgn0051301	FBgn0051301	FBgn0051301	CG31301
FBgn0041627	FBgn0041627	FBgn0041627	Ku80
FBgn0036773	FBgn0036773	FBgn0036773	CG13698
FBgn0034005	FBgn0034005	FBgn0034005	ItgaPS4
FBgn0002931	FBgn0002931	FBgn0002931	net
FBgn0260499	FBgn0260499	FBgn0260499	qvr
FBgn0030060	FBgn0030060	FBgn0030060	CG2004
FBgn0032704	FBgn0032704	FBgn0032704	Jwa
FBgn0032587	FBgn0032587	FBgn0032587	CG5953
FBgn0034844	FBgn0034844	FBgn0034844	CG9861
FBgn0039022	FBgn0039022	FBgn0039022	CG4725
FBgn0029824	FBgn0029824	FBgn0029824	CG3726
FBgn0038854	FBgn0038854	FBgn0038854	CG7044
FBgn0035512	FBgn0035512	FBgn0035512	Cpr64Ac
FBgn0046114	FBgn0046114	FBgn0046114	Gclm
FBgn0000667	FBgn0000667	FBgn0000667	Actn
FBgn0003200	FBgn0262699	FBgn0262699	rap
FBgn0010350	FBgn0010350	FBgn0010350	CdsA
FBgn0036228	FBgn0036228	FBgn0036228	obst-G
FBgn0002936	FBgn0002936	FBgn0002936	ninaA
FBgn0038173	FBgn0038173	FBgn0038173	Adgf-C
FBgn0067782	FBgn0067782	FBgn0067782	att-ORFB
FBgn0029823	FBgn0029823	FBgn0029823	CG3011
FBgn0031881	FBgn0031881	FBgn0031881	MME1
FBgn0261628	FBgn0261628	FBgn0261628	CG42711
FBgn0019932	FBgn0019932	FBgn0019932	SamDC
FBgn0029840	FBgn0029840	FBgn0029840	raptor
FBgn0050458	FBgn0050458	FBgn0050458	CG30458
FBgn0030088	FBgn0030088	FBgn0030088	Arfrp1
FBgn0027588	FBgn0027588	FBgn0027588	GCS2alpha
FBgn0037138	FBgn0037138	FBgn0037138	P5CDh1
FBgn0027783	FBgn0027783	FBgn0027783	SMC2
FBgn0038490	FBgn0038490	FBgn0038490	CG5285
FBgn0027103	FBgn0266673	FBgn0266673	Sec10
FBgn0031628	FBgn0031628	FBgn0031628	CG3294
FBgn0037408	FBgn0037408	FBgn0037408	NPFR
FBgn0051864	FBgn0051864	FBgn0051864	Qtzl
FBgn0037235	FBgn0037235	FBgn0037235	CG1103
FBgn0085352	FBgn0085352	FBgn0085352	CG34323
FBgn0053658	FBgn0053658	FBgn0053658	CG33658
FBgn0037275	FBgn0037275	FBgn0037275	CG14655
FBgn0050005	FBgn0050005	FBgn0050005	GstT2
FBgn0053922	FBgn0053922	FBgn0053922	CG33922
FBgn0004780	FBgn0004780	FBgn0004780	Ccp84Ad
FBgn0044452	FBgn0044452	FBgn0044452	Atg2
FBgn0036609	FBgn0036609	FBgn0036609	CG13039
FBgn0020909	FBgn0020909	FBgn0020909	Rtc1
FBgn0052644	FBgn0052644	FBgn0052644	Mur11Da
FBgn0034247	FBgn0034247	FBgn0034247	CG6484
FBgn0085414	FBgn0085414	FBgn0085414	dpr12
FBgn0031362	FBgn0264494	FBgn0264494	CG17646
FBgn0037372	FBgn0037372	FBgn0037372	CG2091
FBgn0035285	FBgn0035285	FBgn0035285	CG12025
FBgn0033659	FBgn0033659	FBgn0033659	Damm
FBgn0037685	FBgn0037685	FBgn0037685	Or85f
FBgn0001134	FBgn0001134	FBgn0001134	Grd
FBgn0030160	FBgn0030160	FBgn0030160	CG9691
FBgn0020224	FBgn0020224	FBgn0020224	Cbl
FBgn0031356	FBgn0031356	FBgn0031356	CG17660
FBgn0051660	FBgn0051660	FBgn0051660	smog
FBgn0045482	FBgn0045482	FBgn0045482	Gr59b
FBgn0035980	FBgn0035980	FBgn0035980	CG4447
FBgn0016694	FBgn0016694	FBgn0016694	Pdp1
FBgn0260431	FBgn0260431	FBgn0260431	CG42526
FBgn0031292	FBgn0031292	FBgn0031292	CG15824
FBgn0039800	FBgn0039800	FBgn0039800	Npc2g
FBgn0033368	FBgn0033368	FBgn0033368	CG13743
FBgn0033704	FBgn0263020	FBgn0263020	CG43315
FBgn0033704	FBgn0263021	FBgn0263021	CG43316
FBgn0050048	FBgn0050048	FBgn0050048	CG30048
FBgn0031305	FBgn0031305	FBgn0031305	Iris
FBgn0017448	FBgn0017448	FBgn0017448	CG2187
FBgn0042083	FBgn0042083	FBgn0042083	CG3267
FBgn0038045	FBgn0038045	FBgn0038045	NANS
FBgn0032727	FBgn0032727	FBgn0032727	CG10623
FBgn0032303	FBgn0032303	FBgn0032303	CG6508
FBgn0033846	FBgn0033846	FBgn0033846	mip120
FBgn0085210	FBgn0085210	FBgn0085210	CG34181
FBgn0052088	FBgn0052088	FBgn0052088	sunn
FBgn0261266	FBgn0261266	FBgn0261266	zuc
FBgn0062440	FBgn0062440	FBgn0062440	CG17680
FBgn0050324	FBgn0050324	FBgn0050324	CG30324
FBgn0033645	FBgn0033645	FBgn0033645	CG13196
FBgn0051874	FBgn0051874	FBgn0051874	CG31874
FBgn0010397	FBgn0010397	FBgn0010397	LamC
FBgn0086906	FBgn0086906	FBgn0086906	sls
FBgn0085212	FBgn0085212	FBgn0085212	CG34183
FBgn0039005	FBgn0263986	FBgn0263986	cd
FBgn0260935	FBgn0260935	FBgn0260935	Vps15
FBgn0039454	FBgn0039454	FBgn0039454	CG14247
FBgn0025394	FBgn0025394	FBgn0025394	inc
FBgn0261688	FBgn0266136	FBgn0266136	Gyc76C
FBgn0250848	FBgn0250848	FBgn0250848	26-29-p
FBgn0030667	FBgn0030667	FBgn0030667	CG15599
FBgn0024230	FBgn0024230	FBgn0024230	Hs2st
FBgn0039519	FBgn0039519	FBgn0039519	Cyp6a18
FBgn0036515	FBgn0036515	FBgn0036515	AIMP2
FBgn0010434	FBgn0010434	FBgn0010434	cora
FBgn0261434	FBgn0261434	FBgn0261434	hkb
FBgn0032115	FBgn0032115	FBgn0032115	CG4438
FBgn0034307	FBgn0034307	FBgn0034307	CG10914
FBgn0020506	FBgn0020506	FBgn0020506	Amyrel
FBgn0038498	FBgn0038498	FBgn0038498	beat-IIa
FBgn0035454	FBgn0263239	FBgn0263239	dar1
FBgn0085420	FBgn0085420	FBgn0085420	DIP-delta
FBgn0032491	FBgn0032491	FBgn0032491	CG16815
FBgn0261859	FBgn0261859	FBgn0261859	CG42788
FBgn0035715	FBgn0035715	FBgn0035715	CG10103
FBgn0036712	FBgn0036712	FBgn0036712	brv2
FBgn0028936	FBgn0028936	FBgn0028936	NimB5
FBgn0014032	FBgn0014032	FBgn0014032	Sptr
FBgn0034605	FBgn0034605	FBgn0034605	CG15661
FBgn0038808	FBgn0038808	FBgn0038808	Srp14
FBgn0025676	FBgn0025676	FBgn0025676	CkIIalpha-i3
FBgn0053203	FBgn0053203	FBgn0053203	CG33203
FBgn0010315	FBgn0010315	FBgn0010315	CycD
FBgn0250815	FBgn0250815	FBgn0250815	Jon65Aiv
FBgn0020240	FBgn0267488	FBgn0267488	Mcr
FBgn0032140	FBgn0032140	FBgn0032140	CG13117
FBgn0039430	FBgn0039430	FBgn0039430	CG5455
FBgn0036036	FBgn0036036	FBgn0036036	CG14174
FBgn0030815	FBgn0030815	FBgn0030815	CG8945
FBgn0026086	FBgn0026086	FBgn0026086	Adar
FBgn0035956	FBgn0035956	FBgn0035956	Doc2
FBgn0042126	FBgn0042126	FBgn0042126	CG18788
FBgn0038412	FBgn0038412	FBgn0038412	Zip89B
FBgn0025615	FBgn0025615	FBgn0025615	Torsin
FBgn0035878	FBgn0035878	FBgn0035878	CG7182
FBgn0038601	FBgn0038601	FBgn0038601	CG18600
FBgn0011278	FBgn0011278	FBgn0011278	lbe
FBgn0022935	FBgn0022935	FBgn0022935	D19A
FBgn0086687	FBgn0086687	FBgn0086687	Desat1
FBgn0030223	FBgn0030223	FBgn0030223	CG2111
FBgn0085454	FBgn0085454	FBgn0085454	CG34425
FBgn0037910	FBgn0037910	FBgn0037910	CG14708
FBgn0035289	FBgn0262624	FBgn0262624	Tmhs
FBgn0003486	FBgn0003486	FBgn0003486	spo
FBgn0020279	FBgn0020279	FBgn0020279	lig
FBgn0037324	FBgn0037324	FBgn0037324	Orco
FBgn0038196	FBgn0038196	FBgn0038196	CG9922
FBgn0052374	FBgn0052374	FBgn0052374	CG32374
FBgn0030545	FBgn0030545	FBgn0030545	CG11590
FBgn0052548	FBgn0052548	FBgn0052548	CG32548
FBgn0029679	FBgn0029679	FBgn0029679	CG2901
FBgn0031032	FBgn0031032	FBgn0031032	CG14204
FBgn0030600	FBgn0030600	FBgn0030600	hiw
FBgn0010042	FBgn0010042	FBgn0010042	GstD6
FBgn0039132	FBgn0039132	FBgn0039132	AP-1sigma
FBgn0004863	FBgn0004863	FBgn0004863	C15
FBgn0039271	FBgn0039271	FBgn0039271	CG11839
FBgn0031483	FBgn0031483	FBgn0031483	CG9641
FBgn0052571	FBgn0052571	FBgn0052571	TwdlX
FBgn0014963	FBgn0264495	FBgn0264495	gpp
FBgn0002044	FBgn0002044	FBgn0002044	swm
FBgn0038316	FBgn0038316	FBgn0038316	CG6276
FBgn0011760	FBgn0011760	FBgn0011760	ctp
FBgn0038292	FBgn0038292	FBgn0038292	CG3987
FBgn0035438	FBgn0035438	FBgn0035438	PHGPx
FBgn0015818	FBgn0015818	FBgn0015818	Spx
FBgn0259234	FBgn0259234	FBgn0259234	Camta
FBgn0003720	FBgn0003720	FBgn0003720	tll
FBgn0036043	FBgn0036043	FBgn0036043	CG8177
FBgn0036988	FBgn0036988	FBgn0036988	CG5262
FBgn0034122	FBgn0034122	FBgn0034122	CG15711
FBgn0032420	FBgn0032420	FBgn0032420	CG6583
FBgn0021750	FBgn0021750	FBgn0021750	SerRS-m
FBgn0000552	FBgn0000552	FBgn0000552	Edg84A
FBgn0051141	FBgn0051141	FBgn0051141	CG31141
FBgn0037724	FBgn0037724	FBgn0037724	Fst
FBgn0028990	FBgn0028990	FBgn0028990	Spn27A
FBgn0035567	FBgn0035567	FBgn0035567	CG7514
FBgn0004647	FBgn0004647	FBgn0004647	N
FBgn0036361	FBgn0036361	FBgn0036361	CG10154
FBgn0002736	FBgn0002736	FBgn0002736	mago
FBgn0036747	FBgn0036747	FBgn0036747	CG6052
FBgn0052579	FBgn0052579	FBgn0052579	CG32579
FBgn0036994	FBgn0036994	FBgn0036994	CG5199
FBgn0011785	FBgn0011785	FBgn0011785	BRWD3
FBgn0037110	FBgn0037110	FBgn0037110	ORMDL
FBgn0025463	FBgn0025463	FBgn0025463	Bap60
FBgn0011701	FBgn0011701	FBgn0011701	repo
FBgn0031690	FBgn0031690	FBgn0031690	CG7742
FBgn0036696	FBgn0036696	FBgn0036696	CG14057
FBgn0032205	FBgn0032205	FBgn0032205	CG4957
FBgn0051454	FBgn0051454	FBgn0051454	CG31454
FBgn0025866	FBgn0025866	FBgn0025866	CalpB
FBgn0035443	FBgn0035443	FBgn0035443	CG12010
FBgn0050414	FBgn0050414	FBgn0050414	CG30414
FBgn0036742	FBgn0036742	FBgn0036742	CG7497
FBgn0085437	FBgn0085437	FBgn0085437	CG34408
FBgn0026679	FBgn0026679	FBgn0026679	IntS4
FBgn0038979	FBgn0038979	FBgn0038979	tHMG2
FBgn0027568	FBgn0027568	FBgn0027568	Cand1
FBgn0053520	FBgn0263738	FBgn0263738	Ada2a
FBgn0053520	FBgn0263757	FBgn0263757	Rpb4
FBgn0083974	FBgn0083974	FBgn0083974	CG34138
FBgn0039756	FBgn0039756	FBgn0039756	CG9743
FBgn0051092	FBgn0051092	FBgn0051092	LpR2
FBgn0038471	FBgn0038471	FBgn0038471	CG5220
FBgn0025814	FBgn0025814	FBgn0025814	Mgstl
FBgn0002891	FBgn0002891	FBgn0002891	mus205
FBgn0031936	FBgn0031936	FBgn0031936	CG13794
FBgn0035632	FBgn0035632	FBgn0035632	Ppat-Dpck
FBgn0082582	FBgn0082582	FBgn0082582	tmod
FBgn0024366	FBgn0024366	FBgn0024366	CG11409
FBgn0032088	FBgn0032088	FBgn0032088	CG13102
FBgn0260776	FBgn0260776	FBgn0260776	CG42570
FBgn0029747	FBgn0029747	FBgn0029747	CG5062
FBgn0036919	FBgn0036919	FBgn0036919	Grasp65
FBgn0039668	FBgn0039668	FBgn0039668	Trc8
FBgn0038733	FBgn0038733	FBgn0038733	CG11407
FBgn0022893	FBgn0022893	FBgn0022893	Df31
FBgn0001075	FBgn0001075	FBgn0001075	ft
FBgn0034346	FBgn0034346	FBgn0034346	CG12263
FBgn0034529	FBgn0034529	FBgn0034529	FAM21
FBgn0022070	FBgn0262560	FBgn0262560	wcd
FBgn0036301	FBgn0036301	FBgn0036301	CG4069
FBgn0029977	FBgn0029977	FBgn0029977	hdm
FBgn0004841	FBgn0004841	FBgn0004841	TkR86C
FBgn0032801	FBgn0032801	FBgn0032801	CG10165
FBgn0034468	FBgn0034468	FBgn0034468	Obp56a
FBgn0003656	FBgn0003656	FBgn0003656	sws
FBgn0052485	FBgn0052485	FBgn0052485	CG32485
FBgn0029850	FBgn0262730	FBgn0262730	CG14446
FBgn0021818	FBgn0021818	FBgn0021818	cnk
FBgn0000459	FBgn0000459	FBgn0000459	disco
FBgn0260985	FBgn0260985	FBgn0260985	RfC4
FBgn0039687	FBgn0039687	FBgn0039687	CG7593
FBgn0053092	FBgn0053092	FBgn0053092	P5CDh2
FBgn0031697	FBgn0031697	FBgn0031697	CG14024
FBgn0052528	FBgn0052528	FBgn0052528	parvin
FBgn0038465	FBgn0038465	FBgn0038465	Irc
FBgn0027581	FBgn0027581	FBgn0027581	CG6191
FBgn0032382	FBgn0032382	FBgn0032382	Mal-B2
FBgn0033124	FBgn0033124	FBgn0033124	Tsp42Ec
FBgn0034660	FBgn0034660	FBgn0034660	lox2
FBgn0036397	FBgn0036397	FBgn0036397	Nprl3
FBgn0032442	FBgn0032442	FBgn0032442	CG15485
FBgn0027914	FBgn0263831	FBgn0263831	Gen
FBgn0050037	FBgn0050037	FBgn0050037	CG30037
FBgn0032593	FBgn0032593	FBgn0032593	Trpgamma
FBgn0038693	FBgn0038693	FBgn0038693	unc79
FBgn0028482	FBgn0028482	FBgn0028482	bdl
FBgn0034412	FBgn0265356	FBgn0265356	tn
FBgn0043025	FBgn0043025	FBgn0043025	Adgf-A2
FBgn0039487	FBgn0039487	FBgn0039487	gb
FBgn0033667	FBgn0033667	FBgn0033667	reb
FBgn0037172	FBgn0037172	FBgn0037172	ND-B14.5AL
FBgn0004629	FBgn0004629	FBgn0004629	Cys
FBgn0031474	FBgn0031474	FBgn0031474	CG2991
FBgn0038788	FBgn0038788	FBgn0038788	Sirt2
FBgn0029514	FBgn0029514	FBgn0029514	312
FBgn0052221	FBgn0052221	FBgn0052221	CG32221
FBgn0052177	FBgn0052177	FBgn0052177	Ndfip
FBgn0031288	FBgn0031288	FBgn0031288	CG13949
FBgn0030981	FBgn0030981	FBgn0030981	CG14191
FBgn0030435	FBgn0030435	FBgn0030435	CG4645
FBgn0038984	FBgn0038984	FBgn0038984	AdipoR
FBgn0038134	FBgn0038134	FBgn0038134	wntD
